t,global_track_id,vehicle_id_oracle,segment_id,update_kind,true_x,true_y,true_distance_m,gps_x,gps_y,gps_distance_m,cam_x,cam_y,cam_distance_m,das_x,das_y,das_fiber_position_m,das_distance_m,x_hat,y_hat,vx_hat,vy_hat,ax_hat,ay_hat,distance_hat_m,sigma_pos_m,sigma_vel_mps,pos_err_m
1.8444,T000001,veh1,seg1,prediction_only,-81.8193,-4.8854,33.1596,,,,,,,,,,,-81.8075,-4.7197,15.5224,0.0228,0.1228,-1.7975,27.7011,0.2348,0.9533,0.1661
1.8574,T000001,veh1,seg1,prediction_only,-81.6192,-4.7456,33.4037,,,,,,,,,,,-81.6064,-4.7196,15.5240,-0.0005,0.1228,-1.7975,27.9022,0.2433,0.9930,0.0290
1.8703,T000001,veh1,seg1,prediction_only,-81.4094,-4.9342,33.6858,,,,,,,,,,,-81.4053,-4.7197,15.5256,-0.0238,0.1228,-1.7975,28.1033,0.2524,1.0363,0.2145
1.8833,T000001,veh1,seg1,prediction_only,-81.2056,-5.0590,33.9248,,,,,,,,,,,-81.2041,-4.7202,15.5271,-0.0471,0.1228,-1.7975,28.3045,0.2620,1.0832,0.3388
1.8962,T000001,veh1,seg1,prediction_only,-81.0340,-5.0549,34.0965,,,,,,,,,,,-81.0030,-4.7210,15.5287,-0.0704,0.1228,-1.7975,28.5056,0.2723,1.1339,0.3354
1.9092,T000001,veh1,seg1,prediction_only,-80.8229,-5.2647,34.3941,,,,,,,,,,,-80.8018,-4.7220,15.5303,-0.0937,0.1228,-1.7975,28.7068,0.2832,1.1886,0.5431
1.9221,T000001,veh1,seg1,prediction_only,-80.4295,-5.3926,34.8078,,,,,,,,,,,-80.6006,-4.7234,15.5319,-0.1169,0.1228,-1.7975,28.9080,0.2948,1.2471,0.6908
1.9351,T000001,veh1,seg1,prediction_only,-80.2448,-5.3363,35.0009,,,,,,,,,,,-80.3994,-4.7250,15.5335,-0.1402,0.1228,-1.7975,29.1092,0.3071,1.3096,0.6305
1.9480,T000001,veh1,seg1,prediction_only,-80.0294,-5.4422,35.2409,,,,,,,,,,,-80.1981,-4.7270,15.5351,-0.1635,0.1228,-1.7975,29.3105,0.3202,1.3759,0.7348
1.9610,T000001,veh1,seg1,prediction_only,-79.8284,-5.4254,35.4426,,,,,,,,,,,-79.9969,-4.7293,15.5367,-0.1868,0.1228,-1.7975,29.5118,0.3340,1.4461,0.7162
1.9739,T000001,veh1,seg1,prediction_only,-79.6308,-5.3261,35.6637,,,,,,,,,,,-79.7956,-4.7319,15.5383,-0.2101,0.1228,-1.7975,29.7131,0.3488,1.5199,0.6167
1.9869,T000001,veh1,seg1,prediction_only,-79.4193,-5.2422,35.8913,,,,,,,,,,,-79.5943,-4.7347,15.5399,-0.2334,0.1228,-1.7975,29.9144,0.3644,1.5974,0.5368
1.9999,T000001,veh1,seg1,prediction_only,-79.2268,-5.0016,36.1994,,,,,,,,,,,-79.3930,-4.7379,15.5415,-0.2567,0.1228,-1.7975,30.1157,0.3810,1.6784,0.3117
2.0062,T000001,veh1,seg1,position+velocity,-79.2268,-5.0016,36.1994,,,,-79.3515,-4.7637,36.1994,,,,,-79.3212,-4.7115,15.4753,-0.0542,0.0315,-1.2173,30.1922,0.2337,0.9383,0.3051
2.0191,T000001,veh1,seg1,prediction_only,-79.0541,-5.0497,36.3786,,,,,,,,,,,-79.1207,-4.7123,15.4757,-0.0699,0.0315,-1.2173,30.3927,0.2418,0.9699,0.3439
2.0321,T000001,veh1,seg1,prediction_only,-78.8441,-4.9931,36.5961,,,,,,,,,,,-78.9202,-4.7133,15.4761,-0.0857,0.0315,-1.2173,30.5932,0.2505,1.0028,0.2899
2.0450,T000001,veh1,seg1,prediction_only,-78.6424,-4.9672,36.7995,,,,,,,,,,,-78.7197,-4.7145,15.4765,-0.1015,0.0315,-1.2173,30.7937,0.2598,1.0377,0.2643
2.0580,T000001,veh1,seg1,prediction_only,-78.4397,-5.0138,37.0075,,,,,,,,,,,-78.5192,-4.7159,15.4769,-0.1173,0.0315,-1.2173,30.9942,0.2696,1.0748,0.3083
2.0710,T000001,veh1,seg1,prediction_only,-78.2248,-4.9260,37.2396,,,,,,,,,,,-78.3187,-4.7175,15.4773,-0.1330,0.0315,-1.2173,31.1947,0.2799,1.1147,0.2286
2.0839,T000001,veh1,seg1,prediction_only,-78.0235,-4.8961,37.4431,,,,,,,,,,,-78.1182,-4.7194,15.4778,-0.1488,0.0315,-1.2173,31.3952,0.2908,1.1575,0.2005
2.0969,T000001,veh1,seg1,prediction_only,-77.8371,-4.8625,37.6325,,,,,,,,,,,-77.9177,-4.7214,15.4782,-0.1646,0.0315,-1.2173,31.5958,0.3023,1.2036,0.1625
2.1098,T000001,veh1,seg1,prediction_only,-77.6240,-4.9005,37.8490,,,,,,,,,,,-77.7172,-4.7236,15.4786,-0.1803,0.0315,-1.2173,31.7963,0.3144,1.2531,0.1999
2.1228,T000001,veh1,seg1,prediction_only,-77.4313,-5.1350,38.1525,,,,,,,,,,,-77.5167,-4.7261,15.4790,-0.1961,0.0315,-1.2173,31.9968,0.3272,1.3061,0.4178
2.1357,T000001,veh1,seg1,prediction_only,-77.2305,-5.1261,38.3535,,,,,,,,,,,-77.3161,-4.7287,15.4794,-0.2119,0.0315,-1.2173,32.1974,0.3406,1.3628,0.4065
2.1487,T000001,veh1,seg1,prediction_only,-77.0111,-5.2805,38.6219,,,,,,,,,,,-77.1156,-4.7316,15.4798,-0.2276,0.0315,-1.2173,32.3979,0.3548,1.4231,0.5588
2.1616,T000001,veh1,seg1,prediction_only,-76.8090,-5.2872,38.8240,,,,,,,,,,,-76.9151,-4.7346,15.4802,-0.2434,0.0315,-1.2173,32.5985,0.3696,1.4871,0.5627
2.1746,T000001,veh1,seg1,prediction_only,-76.6113,-5.1680,39.0549,,,,,,,,,,,-76.7145,-4.7379,15.4806,-0.2592,0.0315,-1.2173,32.7991,0.3853,1.5547,0.4423
2.1875,T000001,veh1,seg1,prediction_only,-76.4253,-5.1098,39.2498,,,,,,,,,,,-76.5140,-4.7413,15.4810,-0.2750,0.0315,-1.2173,32.9996,0.4017,1.6259,0.3790
2.2005,T000001,veh1,seg1,prediction_only,-76.2409,-4.9585,39.4883,,,,,,,,,,,-76.3134,-4.7450,15.4814,-0.2907,0.0315,-1.2173,33.2002,0.4190,1.7006,0.2255
2.2108,T000001,veh1,seg1,position+velocity,-76.0408,-4.9448,39.6889,,,,-76.0427,-5.0821,39.6889,,,,,-76.0930,-4.8754,15.6490,-0.4864,0.2798,-1.2053,33.4563,0.2478,0.9536,0.0869
2.2238,T000001,veh1,seg1,prediction_only,-75.8280,-4.8966,39.9071,,,,,,,,,,,-75.8902,-4.8818,15.6526,-0.5020,0.2798,-1.2053,33.6592,0.2563,0.9834,0.0640
2.2367,T000001,veh1,seg1,prediction_only,-75.6379,-4.5995,40.2598,,,,,,,,,,,-75.6874,-4.8884,15.6562,-0.5176,0.2798,-1.2053,33.8621,0.2652,1.0145,0.2931
2.2497,T000001,veh1,seg1,prediction_only,-75.4377,-4.5750,40.4614,,,,,,,,,,,-75.4846,-4.8952,15.6599,-0.5332,0.2798,-1.2053,34.0651,0.2747,1.0475,0.3236
2.2626,T000001,veh1,seg1,prediction_only,-75.2301,-4.4464,40.7056,,,,,,,,,,,-75.2817,-4.9022,15.6635,-0.5489,0.2798,-1.2053,34.2681,0.2846,1.0827,0.4587
2.2756,T000001,veh1,seg1,prediction_only,-75.0458,-4.3850,40.8999,,,,,,,,,,,-75.0787,-4.9094,15.6671,-0.5645,0.2798,-1.2053,34.4711,0.2951,1.1206,0.5254
2.2886,T000001,veh1,seg1,prediction_only,-74.8433,-4.4422,41.1104,,,,,,,,,,,-74.8758,-4.9168,15.6707,-0.5801,0.2798,-1.2053,34.6743,0.3062,1.1615,0.4757
2.3015,T000001,veh1,seg1,prediction_only,-74.6314,-4.3856,41.3297,,,,,,,,,,,-74.6727,-4.9244,15.6744,-0.5957,0.2798,-1.2053,34.8774,0.3178,1.2057,0.5404
2.3145,T000001,veh1,seg1,prediction_only,-74.4287,-4.4015,41.5330,,,,,,,,,,,-74.4696,-4.9323,15.6780,-0.6113,0.2798,-1.2053,35.0807,0.3299,1.2533,0.5324
2.3274,T000001,veh1,seg1,prediction_only,-74.2340,-4.1693,41.8360,,,,,,,,,,,-74.2665,-4.9403,15.6816,-0.6269,0.2798,-1.2053,35.2840,0.3427,1.3044,0.7717
2.3404,T000001,veh1,seg1,prediction_only,-74.0225,-4.1233,42.0524,,,,,,,,,,,-74.0633,-4.9485,15.6852,-0.6425,0.2798,-1.2053,35.4873,0.3561,1.3592,0.8262
2.3533,T000001,veh1,seg1,prediction_only,-73.8182,-4.2366,42.2861,,,,,,,,,,,-73.8601,-4.9569,15.6889,-0.6582,0.2798,-1.2053,35.6907,0.3702,1.4178,0.7215
2.3663,T000001,veh1,seg1,prediction_only,-73.6098,-4.4381,42.5760,,,,,,,,,,,-73.6568,-4.9656,15.6925,-0.6738,0.2798,-1.2053,35.8941,0.3850,1.4800,0.5295
2.3792,T000001,veh1,seg1,prediction_only,-73.4046,-4.3534,42.7980,,,,,,,,,,,-73.4535,-4.9744,15.6961,-0.6894,0.2798,-1.2053,36.0976,0.4005,1.5460,0.6229
2.3922,T000001,veh1,seg1,prediction_only,-73.2052,-4.2914,43.0068,,,,,,,,,,,-73.2502,-4.9834,15.6997,-0.7050,0.2798,-1.2053,36.3012,0.4167,1.6156,0.6935
2.4051,T000001,veh1,seg1,prediction_only,-73.0187,-4.1563,43.2371,,,,,,,,,,,-73.0468,-4.9926,15.7034,-0.7206,0.2798,-1.2053,36.5048,0.4338,1.6889,0.8368
2.4181,T000001,veh1,seg1,prediction_only,-72.8037,-4.0452,43.4790,,,,,,,,,,,-72.8433,-5.0021,15.7070,-0.7362,0.2798,-1.2053,36.7085,0.4518,1.7657,0.9577
2.4208,T000001,veh1,seg1,position+velocity,-72.8037,-4.0452,43.4790,,,,-72.3503,-4.4043,44.1537,,,,,-72.5686,-4.6186,16.2513,0.4119,0.9226,0.6331,37.1803,0.2552,0.9463,0.6197
2.4337,T000001,veh1,seg1,prediction_only,-72.5929,-4.2429,43.7681,,,,,,,,,,,-72.3580,-4.6132,16.2632,0.4201,0.9226,0.6331,37.3909,0.2635,0.9750,0.4385
2.4467,T000001,veh1,seg1,prediction_only,-72.4351,-4.1401,43.9564,,,,,,,,,,,-72.1472,-4.6077,16.2752,0.4283,0.9226,0.6331,37.6018,0.2722,1.0049,0.5491
2.4596,T000001,veh1,seg1,prediction_only,-72.2392,-4.1629,44.1537,,,,,,,,,,,-71.9363,-4.6021,16.2871,0.4365,0.9226,0.6331,37.8128,0.2815,1.0368,0.5335
2.4726,T000001,veh1,seg1,prediction_only,-72.0329,-4.2989,44.4008,,,,,,,,,,,-71.7252,-4.5964,16.2991,0.4447,0.9226,0.6331,38.0239,0.2912,1.0709,0.4279
2.4855,T000001,veh1,seg1,prediction_only,-71.8495,-4.2827,44.5849,,,,,,,,,,,-71.5140,-4.5905,16.3111,0.4529,0.9226,0.6331,38.2352,0.3015,1.1078,0.4553
2.4985,T000001,veh1,seg1,prediction_only,-71.6499,-4.3126,44.7867,,,,,,,,,,,-71.3026,-4.5846,16.3230,0.4611,0.9226,0.6331,38.4467,0.3123,1.1477,0.4412
2.5115,T000001,veh1,seg1,prediction_only,-71.4622,-4.1225,45.0539,,,,,,,,,,,-71.0911,-4.5786,16.3350,0.4693,0.9226,0.6331,38.6583,0.3236,1.1909,0.5880
2.5244,T000001,veh1,seg1,prediction_only,-71.2558,-4.2657,45.3051,,,,,,,,,,,-70.8794,-4.5725,16.3469,0.4775,0.9226,0.6331,38.8701,0.3354,1.2375,0.4855
2.5332,T000001,veh1,seg1,position+velocity,-71.0426,-4.2911,45.5199,,,,-71.1185,-4.1891,45.5199,,,,,-70.9310,-4.4019,15.7716,0.8912,-0.0305,1.1589,39.0483,0.2334,0.8924,0.1572
2.5462,T000001,veh1,seg1,prediction_only,-70.8703,-4.2253,45.7043,,,,,,,,,,,-70.7267,-4.3902,15.7712,0.9062,-0.0305,1.1589,39.2530,0.2408,0.9216,0.2187
2.5591,T000001,veh1,seg1,prediction_only,-70.6835,-4.1185,45.9195,,,,,,,,,,,-70.5224,-4.3784,15.7708,0.9212,-0.0305,1.1589,39.4576,0.2486,0.9524,0.3058
2.5721,T000001,veh1,seg1,prediction_only,-70.4715,-4.1889,46.1429,,,,,,,,,,,-70.3181,-4.3664,15.7704,0.9362,-0.0305,1.1589,39.6623,0.2570,0.9853,0.2346
2.5850,T000001,veh1,seg1,prediction_only,-70.2556,-4.3512,46.4129,,,,,,,,,,,-70.1138,-4.3541,15.7700,0.9512,-0.0305,1.1589,39.8669,0.2658,1.0209,0.1419
2.5980,T000001,veh1,seg1,prediction_only,-70.0510,-4.4319,46.6328,,,,,,,,,,,-69.9095,-4.3417,15.7696,0.9662,-0.0305,1.1589,40.0716,0.2752,1.0594,0.1678
2.6110,T000001,veh1,seg1,prediction_only,-69.8345,-4.4231,46.8495,,,,,,,,,,,-69.7052,-4.3291,15.7692,0.9812,-0.0305,1.1589,40.2763,0.2851,1.1012,0.1599
2.6239,T000001,veh1,seg1,prediction_only,-69.6300,-4.4882,47.0642,,,,,,,,,,,-69.5009,-4.3163,15.7688,0.9963,-0.0305,1.1589,40.4810,0.2956,1.1464,0.2150
2.6363,T000001,veh1,seg1,position+velocity,-69.4323,-4.4243,47.2719,,,,-68.8773,-4.5259,47.8094,,,,,-69.1529,-4.4023,16.1061,0.7094,0.3294,0.6347,40.8394,0.2217,0.8833,0.2803
2.6492,T000001,veh1,seg1,prediction_only,-69.2122,-4.5475,47.5241,,,,,,,,,,,-68.9442,-4.3931,16.1104,0.7177,0.3294,0.6347,41.0483,0.2288,0.9147,0.3093
2.6622,T000001,veh1,seg1,prediction_only,-69.0002,-4.7383,47.8094,,,,,,,,,,,-68.7355,-4.3838,16.1146,0.7259,0.3294,0.6347,41.2573,0.2365,0.9478,0.4425
2.6751,T000001,veh1,seg1,prediction_only,-68.7935,-4.9294,48.0909,,,,,,,,,,,-68.5267,-4.3743,16.1189,0.7341,0.3294,0.6347,41.4663,0.2447,0.9831,0.6159
2.6881,T000001,veh1,seg1,prediction_only,-68.5732,-5.1087,48.3750,,,,,,,,,,,-68.3179,-4.3647,16.1232,0.7423,0.3294,0.6347,41.6753,0.2534,1.0212,0.7866
2.7010,T000001,veh1,seg1,prediction_only,-68.3796,-4.9052,48.6559,,,,,,,,,,,-68.1090,-4.3551,16.1274,0.7505,0.3294,0.6347,41.8845,0.2627,1.0622,0.6131
2.7140,T000001,veh1,seg1,prediction_only,-68.1801,-4.8759,48.8576,,,,,,,,,,,-67.9000,-4.3453,16.1317,0.7588,0.3294,0.6347,42.0936,0.2726,1.1066,0.6000
2.7270,T000001,veh1,seg1,prediction_only,-67.9666,-4.8732,49.0710,,,,,,,,,,,-67.6910,-4.3354,16.1360,0.7670,0.3294,0.6347,42.3029,0.2830,1.1544,0.6043
2.7399,T000001,veh1,seg1,prediction_only,-67.7639,-4.9188,49.2788,,,,,,,,,,,-67.4819,-4.3254,16.1402,0.7752,0.3294,0.6347,42.5122,0.2941,1.2059,0.6570
2.7422,T000001,veh1,seg1,position+velocity,-67.7639,-4.9188,49.2788,,,,-68.2597,-5.0838,48.6559,,,,,-67.7501,-4.5959,15.2830,0.0588,-1.0563,-0.4255,42.8931,0.2187,0.9050,0.3232
2.7551,T000001,veh1,seg1,prediction_only,-67.5829,-4.8711,49.4661,,,,,,,,,,,-67.5522,-4.5952,15.2693,0.0533,-1.0563,-0.4255,43.0910,0.2262,0.9387,0.2776
2.7681,T000001,veh1,seg1,prediction_only,-67.3681,-4.8296,49.6848,,,,,,,,,,,-67.3545,-4.5945,15.2556,0.0478,-1.0563,-0.4255,43.2887,0.2341,0.9741,0.2355
2.7810,T000001,veh1,seg1,prediction_only,-67.1981,-4.6846,49.9082,,,,,,,,,,,-67.1570,-4.5940,15.2419,0.0422,-1.0563,-0.4255,43.4863,0.2427,1.0117,0.0996
2.7940,T000001,veh1,seg1,prediction_only,-67.0224,-4.8140,50.1264,,,,,,,,,,,-66.9596,-4.5934,15.2282,0.0367,-1.0563,-0.4255,43.6836,0.2518,1.0520,0.2293
2.8070,T000001,veh1,seg1,prediction_only,-66.8091,-4.7999,50.3402,,,,,,,,,,,-66.7624,-4.5930,15.2146,0.0312,-1.0563,-0.4255,43.8808,0.2615,1.0952,0.2121
2.8199,T000001,veh1,seg1,prediction_only,-66.6013,-4.9574,50.6009,,,,,,,,,,,-66.5654,-4.5926,15.2009,0.0257,-1.0563,-0.4255,44.0778,0.2718,1.1416,0.3665
2.8329,T000001,veh1,seg1,prediction_only,-66.4038,-4.8472,50.8270,,,,,,,,,,,-66.3686,-4.5923,15.1872,0.0202,-1.0563,-0.4255,44.2747,0.2827,1.1913,0.2573
2.8434,T000001,veh1,seg1,position+velocity,-66.1923,-4.7835,51.0479,,,,-65.9925,-4.8696,51.3118,,,,,-66.1224,-4.6655,15.4606,-0.0921,-0.5094,-0.3875,44.5314,0.2172,0.9232,0.1372
2.8563,T000001,veh1,seg1,prediction_only,-65.9827,-4.9438,51.3118,,,,,,,,,,,-65.9222,-4.6667,15.4540,-0.0971,-0.5094,-0.3875,44.7317,0.2248,0.9583,0.2837
2.8693,T000001,veh1,seg1,prediction_only,-65.7831,-4.9072,51.5147,,,,,,,,,,,-65.7220,-4.6680,15.4474,-0.1021,-0.5094,-0.3875,44.9319,0.2331,0.9952,0.2468
2.8822,T000001,veh1,seg1,prediction_only,-65.5936,-4.9362,51.7064,,,,,,,,,,,-65.5219,-4.6694,15.4408,-0.1072,-0.5094,-0.3875,45.1319,0.2419,1.0342,0.2763
2.8952,T000001,veh1,seg1,prediction_only,-65.4044,-4.6172,52.0773,,,,,,,,,,,-65.3220,-4.6708,15.4342,-0.1122,-0.5094,-0.3875,45.3319,0.2513,1.0758,0.0983
2.9082,T000001,veh1,seg1,prediction_only,-65.2039,-4.8222,52.3640,,,,,,,,,,,-65.1221,-4.6723,15.4276,-0.1172,-0.5094,-0.3875,45.5318,0.2614,1.1203,0.1709
2.9211,T000001,veh1,seg1,prediction_only,-64.9811,-4.9314,52.6121,,,,,,,,,,,-64.9222,-4.6738,15.4210,-0.1222,-0.5094,-0.3875,45.7317,0.2720,1.1679,0.2642
2.9341,T000001,veh1,seg1,prediction_only,-64.7705,-5.1124,52.8898,,,,,,,,,,,-64.7225,-4.6754,15.4144,-0.1272,-0.5094,-0.3875,45.9314,0.2834,1.2188,0.4396
2.9470,T000001,veh1,seg1,prediction_only,-64.5786,-4.8885,53.1847,,,,,,,,,,,-64.5229,-4.6771,15.4078,-0.1323,-0.5094,-0.3875,46.1310,0.2954,1.2732,0.2186
2.9600,T000001,veh1,seg1,prediction_only,-64.3664,-4.8324,53.4042,,,,,,,,,,,-64.3233,-4.6789,15.4012,-0.1373,-0.5094,-0.3875,46.3306,0.3082,1.3310,0.1595
2.9729,T000001,veh1,seg1,prediction_only,-64.1668,-4.7851,53.6093,,,,,,,,,,,-64.1238,-4.6807,15.3946,-0.1423,-0.5094,-0.3875,46.5301,0.3217,1.3925,0.1129
2.9859,T000001,veh1,seg1,prediction_only,-63.9700,-4.6635,53.8406,,,,,,,,,,,-63.9244,-4.6826,15.3880,-0.1473,-0.5094,-0.3875,46.7295,0.3360,1.4575,0.0494
2.9988,T000001,veh1,seg1,prediction_only,-63.7602,-4.6212,54.0547,,,,,,,,,,,-63.7251,-4.6845,15.3814,-0.1523,-0.5094,-0.3875,46.9288,0.3511,1.5261,0.0724
3.0118,T000001,veh1,seg1,prediction_only,-63.5548,-4.7370,54.2905,,,,,,,,,,,-63.5259,-4.6865,15.3748,-0.1574,-0.5094,-0.3875,47.1280,0.3671,1.5982,0.0582
3.0248,T000001,veh1,seg1,prediction_only,-63.3513,-4.7984,54.5030,,,,,,,,,,,-63.3268,-4.6886,15.3682,-0.1624,-0.5094,-0.3875,47.3272,0.3840,1.6738,0.1125
3.0377,T000001,veh1,seg1,prediction_only,-63.1429,-4.6880,54.7389,,,,,,,,,,,-63.1277,-4.6907,15.3616,-0.1674,-0.5094,-0.3875,47.5262,0.4019,1.7528,0.0154
3.0507,T000001,veh1,seg1,prediction_only,-62.9369,-4.8429,54.9966,,,,,,,,,,,-62.9288,-4.6929,15.3550,-0.1724,-0.5094,-0.3875,47.7252,0.4207,1.8351,0.1502
3.0636,T000001,veh1,seg1,prediction_only,-62.7363,-4.8204,55.1984,,,,,,,,,,,-62.7299,-4.6952,15.3484,-0.1774,-0.5094,-0.3875,47.9241,0.4405,1.9206,0.1254
3.0766,T000001,veh1,seg1,prediction_only,-62.5459,-4.7326,55.4081,,,,,,,,,,,-62.5311,-4.6975,15.3418,-0.1825,-0.5094,-0.3875,48.1229,0.4615,2.0093,0.0381
3.0895,T000001,veh1,seg1,prediction_only,-62.3462,-4.6751,55.6159,,,,,,,,,,,-62.3324,-4.6999,15.3352,-0.1875,-0.5094,-0.3875,48.3216,0.4835,2.1011,0.0284
3.1025,T000001,veh1,seg1,prediction_only,-62.1398,-4.8142,55.8648,,,,,,,,,,,-62.1338,-4.7024,15.3286,-0.1925,-0.5094,-0.3875,48.5203,0.5067,2.1960,0.1120
3.1154,T000001,veh1,seg1,prediction_only,-61.9254,-4.7673,56.0843,,,,,,,,,,,-61.9352,-4.7049,15.3220,-0.1975,-0.5094,-0.3875,48.7188,0.5311,2.2937,0.0632
3.1284,T000001,veh1,seg1,prediction_only,-61.7540,-4.8799,56.2893,,,,,,,,,,,-61.7368,-4.7075,15.3154,-0.2025,-0.5094,-0.3875,48.9173,0.5567,2.3943,0.1733
3.1413,T000001,veh1,seg1,prediction_only,-61.5780,-4.5728,56.6433,,,,,,,,,,,-61.5384,-4.7101,15.3088,-0.2076,-0.5094,-0.3875,49.1157,0.5836,2.4976,0.1429
3.1543,T000001,veh1,seg1,prediction_only,-61.3727,-4.3475,56.9481,,,,,,,,,,,-61.3401,-4.7129,15.3022,-0.2126,-0.5094,-0.3875,49.3140,0.6119,2.6037,0.3668
3.1673,T000001,veh1,seg1,prediction_only,-61.1711,-4.3532,57.1498,,,,,,,,,,,-61.1419,-4.7156,15.2956,-0.2176,-0.5094,-0.3875,49.5122,0.6415,2.7124,0.3636
3.1802,T000001,veh1,seg1,prediction_only,-60.9693,-4.3775,57.3530,,,,,,,,,,,-60.9438,-4.7185,15.2890,-0.2226,-0.5094,-0.3875,49.7103,0.6724,2.8236,0.3419
3.1932,T000001,veh1,seg1,prediction_only,-60.7603,-4.2987,57.5764,,,,,,,,,,,-60.7458,-4.7214,15.2824,-0.2276,-0.5094,-0.3875,49.9084,0.7049,2.9374,0.4230
3.2061,T000001,veh1,seg1,prediction_only,-60.5805,-4.2535,57.7618,,,,,,,,,,,-60.5479,-4.7244,15.2759,-0.2327,-0.5094,-0.3875,50.1063,0.7387,3.0536,0.4720
3.2191,T000001,veh1,seg1,prediction_only,-60.4167,-3.9766,58.0836,,,,,,,,,,,-60.3500,-4.7274,15.2693,-0.2377,-0.5094,-0.3875,50.3042,0.7741,3.1722,0.7538
3.2320,T000001,veh1,seg1,prediction_only,-60.1949,-4.1272,58.3517,,,,,,,,,,,-60.1523,-4.7306,15.2627,-0.2427,-0.5094,-0.3875,50.5020,0.8110,3.2931,0.6049
3.2450,T000001,veh1,seg1,prediction_only,-59.9906,-4.1833,58.5635,,,,,,,,,,,-59.9546,-4.7337,15.2561,-0.2477,-0.5094,-0.3875,50.6997,0.8495,3.4163,0.5516
3.2579,T000001,veh1,seg1,prediction_only,-59.8176,-4.1690,58.7372,,,,,,,,,,,-59.7570,-4.7370,15.2495,-0.2527,-0.5094,-0.3875,50.8973,0.8896,3.5417,0.5712
3.2709,T000001,veh1,seg1,prediction_only,-59.6065,-4.1421,58.9499,,,,,,,,,,,-59.5595,-4.7403,15.2429,-0.2577,-0.5094,-0.3875,51.0948,0.9312,3.6693,0.6000
3.2838,T000001,veh1,seg1,prediction_only,-59.4025,-4.1718,59.1561,,,,,,,,,,,-59.3620,-4.7436,15.2363,-0.2628,-0.5094,-0.3875,51.2923,0.9746,3.7991,0.5732
3.2968,T000001,veh1,seg1,prediction_only,-59.2036,-4.1235,59.3608,,,,,,,,,,,-59.1647,-4.7471,15.2297,-0.2678,-0.5094,-0.3875,51.4897,1.0196,3.9309,0.6248
3.3098,T000001,veh1,seg1,prediction_only,-58.9830,-4.2966,59.6411,,,,,,,,,,,-58.9675,-4.7506,15.2231,-0.2728,-0.5094,-0.3875,51.6870,1.0664,4.0648,0.4543
3.3227,T000001,veh1,seg1,prediction_only,-58.7825,-4.2577,59.8454,,,,,,,,,,,-58.7703,-4.7542,15.2165,-0.2778,-0.5094,-0.3875,51.8842,1.1148,4.2008,0.4966
3.3357,T000001,veh1,seg1,prediction_only,-58.5817,-4.2413,60.0469,,,,,,,,,,,-58.5732,-4.7578,15.2099,-0.2828,-0.5094,-0.3875,52.0813,1.1651,4.3387,0.5166
3.3486,T000001,veh1,seg1,prediction_only,-58.3699,-4.2416,60.2587,,,,,,,,,,,-58.3762,-4.7615,15.2033,-0.2879,-0.5094,-0.3875,52.2783,1.2171,4.4786,0.5200
3.3598,T000001,veh1,seg1,position+velocity,-58.1655,-4.3139,60.4755,,,,-57.9770,-4.4191,60.6884,,,,,-58.0166,-4.4568,15.6638,0.5038,0.0768,0.6606,52.7496,0.3387,1.0443,0.2063
3.3727,T000001,veh1,seg1,prediction_only,-57.9677,-4.2352,60.6884,,,,,,,,,,,-57.8137,-4.4502,15.6648,0.5124,0.0768,0.6606,52.9526,0.3485,1.0684,0.2645
3.3857,T000001,veh1,seg1,prediction_only,-57.7557,-4.1789,60.9077,,,,,,,,,,,-57.6108,-4.4435,15.6658,0.5209,0.0768,0.6606,53.1557,0.3586,1.0935,0.3018
3.3986,T000001,veh1,seg1,prediction_only,-57.5503,-4.2884,61.1405,,,,,,,,,,,-57.4078,-4.4367,15.6668,0.5295,0.0768,0.6606,53.3588,0.3692,1.1201,0.2057
3.4116,T000001,veh1,seg1,prediction_only,-57.3533,-4.5228,61.4467,,,,,,,,,,,-57.2048,-4.4298,15.6678,0.5381,0.0768,0.6606,53.5618,0.3802,1.1488,0.1752
3.4245,T000001,veh1,seg1,prediction_only,-57.1616,-4.6467,61.6750,,,,,,,,,,,-57.0019,-4.4228,15.6688,0.5466,0.0768,0.6606,53.7649,0.3917,1.1799,0.2750
3.4375,T000001,veh1,seg1,prediction_only,-56.9633,-4.5625,61.8904,,,,,,,,,,,-56.7989,-4.4156,15.6698,0.5552,0.0768,0.6606,53.9681,0.4035,1.2138,0.2205
3.4504,T000001,veh1,seg1,prediction_only,-56.7643,-4.4778,62.1067,,,,,,,,,,,-56.5959,-4.4084,15.6708,0.5637,0.0768,0.6606,54.1712,0.4158,1.2509,0.1822
3.4634,T000001,veh1,seg1,prediction_only,-56.5467,-4.5872,62.3502,,,,,,,,,,,-56.3929,-4.4010,15.6718,0.5723,0.0768,0.6606,54.3743,0.4286,1.2913,0.2415
3.4763,T000001,veh1,seg1,prediction_only,-56.3417,-4.6852,62.5775,,,,,,,,,,,-56.1898,-4.3936,15.6728,0.5809,0.0768,0.6606,54.5775,0.4419,1.3352,0.3288
3.4893,T000001,veh1,seg1,prediction_only,-56.1677,-4.6306,62.7598,,,,,,,,,,,-55.9868,-4.3860,15.6738,0.5894,0.0768,0.6606,54.7807,0.4556,1.3829,0.3043
3.5023,T000001,veh1,seg1,prediction_only,-55.9497,-4.7495,63.0081,,,,,,,,,,,-55.7837,-4.3783,15.6748,0.5980,0.0768,0.6606,54.9839,0.4699,1.4344,0.4066
